iter	R2	RMSE
879	0.9494878554	0.03190246418
880	0.9494914079	0.03190134231
881	0.9494937767	0.03190059421
882	0.9495122284	0.0318947665
883	0.9495267399	0.03189018248
884	0.9495393772	0.03188618996
885	0.9495553133	0.03188115453
886	0.9495718113	0.03187594071
887	0.9495790081	0.03187366606
888	0.9495895939	0.03187031999
889	0.9495905736	0.03187001029
890	0.949616469	0.0318618234
891	0.9496282068	0.03185811176
892	0.9496315792	0.03185704531
893	0.9496620085	0.03184742087
894	0.9496781409	0.03184231721
895	0.9497144055	0.0318308415
896	0.9497322786	0.03182518414
897	0.9497386313	0.0318231731
898	0.9497476927	0.03182030433
899	0.9497706965	0.03181302038
900	0.9497992532	0.03180397583
901	0.9498153026	0.03179889148
902	0.9498324488	0.03179345878
903	0.9498520223	0.03178725587
904	0.9498586606	0.03178515188
905	0.9498923253	0.03177447988
906	0.9498988114	0.03177242333
907	0.9499117699	0.03176831416
908	0.9499247603	0.03176419433
909	0.9499391014	0.03175964549
910	0.9499428889	0.03175844404
911	0.9499546109	0.03175472535
912	0.9499688312	0.0317502135
913	0.9499792649	0.03174690266
914	0.949984665	0.03174518897
915	0.9500102889	0.03173705607
916	0.9500155567	0.03173538385
917	0.9500385306	0.03172808989
918	0.9500436415	0.03172646698
919	0.950059148	0.03172154266
920	0.9500710717	0.03171775555
921	0.9501042854	0.03170720416
922	0.9501306005	0.03169884184
923	0.9501345256	0.03169759436
924	0.9501357278	0.03169721224
925	0.9501649829	0.03168791259
926	0.9501709951	0.03168600108
927	0.9501852492	0.03168146872
928	0.9502124005	0.03167283362
929	0.950245284	0.03166237233
930	0.950261344	0.03165726187
931	0.9502777149	0.03165205162
932	0.9502934841	0.03164703207
933	0.9503106756	0.03164155888
934	0.950321973	0.03163796166
935	0.9503274464	0.0316362187
936	0.9503563994	0.03162699736
937	0.9503722806	0.03162193814
938	0.9503772147	0.03162036613
939	0.950407889	0.03161059157
940	0.9504963157	0.03158239689
941	0.950505529	0.03157945779
942	0.9505440923	0.03156715293
943	0.9505899671	0.03155250884
944	0.9505982962	0.03154984932
945	0.9506117871	0.03154554111
946	0.9506267767	0.03154075363
947	0.9506602032	0.03153007502
948	0.9506788377	0.03152412037
949	0.9506877791	0.03152126274
950	0.9507152101	0.03151249432
951	0.9507220571	0.03151030526
952	0.9507252951	0.03150927001
953	0.9507457889	0.03150271681
954	0.9507497781	0.03150144108
955	0.9507609444	0.03149786978
956	0.9507825834	0.03149094785
957	0.9507986463	0.03148580864
958	0.9508388812	0.0314729321
959	0.9508490673	0.03146967136
960	0.9508561349	0.0314674087
961	0.950872165	0.03146227614
962	0.9508799159	0.03145979415
963	0.9509052537	0.03145167909
964	0.9509177378	0.03144767999
965	0.9509404847	0.031440392
966	0.9509518913	0.03143673676
967	0.9509595841	0.03143427138
968	0.9509613159	0.03143371632
969	0.9509692292	0.03143118001
970	0.9509757531	0.03142908888
971	0.9509854422	0.03142598293
972	0.9509870019	0.03142548292
973	0.95102382	0.03141367743
974	0.9510539224	0.031404022
975	0.951066563	0.03139996662
976	0.9510677521	0.03139958509
977	0.9510731923	0.03139783957
978	0.9510860783	0.03139370462
979	0.9510885961	0.03139289662
980	0.9511248578	0.03138125752
981	0.9511310773	0.03137926078
982	0.9511394157	0.03137658357
983	0.951163178	0.03136895299
984	0.951169258	0.03136700025
985	0.9512215613	0.03135019692
986	0.9512447308	0.03134275046
987	0.9512640778	0.03133653115
988	0.9512765381	0.031332525
989	0.9512850644	0.03132978338
990	0.951310737	0.03132152694
991	0.9513147927	0.0313202224
992	0.9513603317	0.03130557087
993	0.9513837189	0.03129804371
994	0.9514289741	0.03128347321
995	0.9514400848	0.03127989491
996	0.9514526103	0.03127586051
997	0.9514616826	0.03127293805
998	0.9514700424	0.03127024483
999	0.9514739005	0.03126900183
